"Anatomical Structures, Cell Types and Biomarkers Table for Skeleton",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.; FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.",,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM233.TRCP.638,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2023",,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,proximal phalanx of digit of foot 5,proximal phalanx of pedal digit 5,UBERON:0004336,shaft of fifth proximal phalanx of foot,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,head of talus,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,lateral process of talus,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,neck of talus,neck of talus,UBERON:0015180,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,posterior process of talus,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,foot bone,pes bone,UBERON:0005899,talus,talus,UBERON:0002395,trochlea of talus,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,adductor tubercle of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,gluteal tuberosity of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,greater trochanter of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,head of femur,head of femur,UBERON:0006767,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,intercondylar fossa of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,intercondylar notch of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,intertrochanteric crest of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,lateral condyle of femur,lateral condyle of femur,UBERON:0009985,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,lateral epicondyle of femur,lateral epicondyle of femur,UBERON:0009986,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,lateral lip of linea aspera of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,lesser trochanter of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,linea aspera of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,medial condyle of femur,medial condyle of femur,UBERON:0009984,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,medial epicondyle of femur,medial epicondyle of femur,UBERON:0009987,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,medial lip of linea aspera of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,neck of femur,neck of femur,UBERON:0007119,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,pectinal line of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,popliteal surface of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,quadrate tubercle of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,shaft of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,femur,femur,UBERON:0000981,trochanteric fossa of femur,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,fibula,fibula,UBERON:0001446,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,fibula,fibula,UBERON:0001446,head of fibula,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,fibula,fibula,UBERON:0001446,lateral malleolus of fibula,lateral malleolus of fibula,UBERON:0012291,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,fibula,fibula,UBERON:0001446,neck of fibula,neck of fibula,UBERON:0018673,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,fibula,fibula,UBERON:0001446,shaft of fibula,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,patella,patella,UBERON:0002446,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,anterolateral tubercle of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,fibular facet of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,fibular notch of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,intercondylar eminence of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,interosseus border of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,lateral condyle of tibia,lateral condyle of tibia,UBERON:0009991,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,medial condyle of tibia,medial condyle of tibia,UBERON:0009990,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,appendicular skeleton,appendicular skeleton,UBERON:0002091,leg bone,leg bone,UBERON:0005893,free part of leg bone,,,tibia,tibia,UBERON:0000979,medial malleolus of tibia,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
